scene_id,cand_id,scene_dur,speech_dur,silence_dur,n_silence_windows,n_visual_events,n_tokens,TTS_speech_dur,fits_silence,human_AD_text,gen_AD_text,human_AD_sim,quality_score,tvad_name,AD_start,AD_end
s1967,C,2.7439999999999145,,,,5,12,4.8,,Leonard follows Penny outside.,"Leonard turns to Penny, who is standing in front of the door.",0.7879943251609802,0.7879943251609802,s01e10_seg02_clip_15,1093.719,1096.463
s1967,D,2.7439999999999145,,,,5,9,3.6,,Leonard follows Penny outside.,"Penny and Leonard simultaneously turn around, facing each other.",0.6612350940704346,0.6612350940704346,s01e10_seg02_clip_15,1093.719,1096.463
s1967,E,2.7439999999999145,,,,5,11,4.4,,Leonard follows Penny outside.,"The two friends, Penny and Leonard, turn around, eyeing each other.",0.6129803657531738,0.6129803657531738,s01e10_seg02_clip_15,1093.719,1096.463
s1968,A,0.9790000000000418,,,,5,6,2.4,,Penny and Toby sit and watch TV.,Toby walks away from the fridge.,0.3313777446746826,0.3313777446746826,s01e10_seg02_clip_15,1105.233,1106.212
s1968,B,0.9790000000000418,,,,5,5,2.0,,Penny and Toby sit and watch TV.,Sheldon and Toby walk away.,0.5827452540397644,0.5827452540397644,s01e10_seg02_clip_15,1105.233,1106.212
s1968,C,0.9790000000000418,,,,5,5,2.0,,Penny and Toby sit and watch TV.,Penny and Amy watch TV.,0.7499058842658997,0.7499058842658997,s01e10_seg02_clip_15,1105.233,1106.212
s1968,D,0.9790000000000418,,,,5,5,2.0,,Penny and Toby sit and watch TV.,Toby and Sheldon move away.,0.5744867324829102,0.5744867324829102,s01e10_seg02_clip_15,1105.233,1106.212
s1968,E,0.9790000000000418,,,,5,6,2.4,,Penny and Toby sit and watch TV.,Sheldon and Toby exit the fridge.,0.5409600138664246,0.5409600138664246,s01e10_seg02_clip_15,1105.233,1106.212
s1969,A,2.0979999999999848,,,,5,7,2.8,,"Later, Sheldon drops liquid into Petri dishes.",Sheldon blows a bubble with a straw.,0.5655073523521423,0.5655073523521423,s01e11_seg02_clip_00,168.733,170.831
s1969,B,2.0979999999999848,,,,5,10,4.0,,"Later, Sheldon drops liquid into Petri dishes.",Sheldon makes a bubble with the straw and pops it.,0.5754557847976685,0.5754557847976685,s01e11_seg02_clip_00,168.733,170.831
s1969,C,2.0979999999999848,,,,5,11,4.4,,"Later, Sheldon drops liquid into Petri dishes.",Sheldon holds a straw and blows a bubble on the table.,0.538395345211029,0.538395345211029,s01e11_seg02_clip_00,168.733,170.831
s1969,D,2.0979999999999848,,,,5,10,4.0,,"Later, Sheldon drops liquid into Petri dishes.",Sheldon creates a bubble with a straw and it pops.,0.5826789140701294,0.5826789140701294,s01e11_seg02_clip_00,168.733,170.831
s1969,E,2.0979999999999848,,,,5,9,3.6,,"Later, Sheldon drops liquid into Petri dishes.","Sheldon blows a bubble, which pops on the table.",0.5899823904037476,0.5899823904037476,s01e11_seg02_clip_00,168.733,170.831
s1970,A,1.3470000000000084,,,,5,4,1.6,,"He holds up a long, thin stick.",Sheldon holds a toothbrush.,0.30138683319091797,0.30138683319091797,s01e11_seg02_clip_00,188.134,189.481
s1970,B,1.3470000000000084,,,,5,5,2.0,,"He holds up a long, thin stick.",Leonard watches Sheldon brush teeth.,0.2104852944612503,0.2104852944612503,s01e11_seg02_clip_00,188.134,189.481
s1970,C,1.3470000000000084,,,,5,6,2.4,,"He holds up a long, thin stick.",Sheldon looks at Leonard while brushing.,0.18961705267429352,0.18961705267429352,s01e11_seg02_clip_00,188.134,189.481
s1970,D,1.3470000000000084,,,,5,6,2.4,,"He holds up a long, thin stick.",Sheldon brushes teeth with a toothbrush.,0.21935494244098663,0.21935494244098663,s01e11_seg02_clip_00,188.134,189.481
s1970,E,1.3470000000000084,,,,5,6,2.4,,"He holds up a long, thin stick.","Sheldon holds a toothbrush, Leonard watches.",0.2743808925151825,0.2743808925151825,s01e11_seg02_clip_00,188.134,189.481
s1971,A,2.3100000000000023,,,,5,8,3.2,,Sheldon holds up the stick again and opens his mouth wide.,"Sheldon holds a fork, ready to feed Leonard.",0.5999408960342407,0.5999408960342407,s01e11_seg02_clip_00,212.857,215.167
s1971,B,2.3100000000000023,,,,5,9,3.6,,Sheldon holds up the stick again and opens his mouth wide.,Leonard looks at Sheldon as he prepares to eat.,0.6088632345199585,0.6088632345199585,s01e11_seg02_clip_00,212.857,215.167
s1971,C,2.3100000000000023,,,,5,9,3.6,,Sheldon holds up the stick again and opens his mouth wide.,Sheldon gazes at Leonard with a fork in hand.,0.5930683612823486,0.5930683612823486,s01e11_seg02_clip_00,212.857,215.167
s1971,D,2.3100000000000023,,,,5,8,3.2,,Sheldon holds up the stick again and opens his mouth wide.,"Sheldon holds a fork, focusing on Leonard's reaction.",0.6088083982467651,0.6088083982467651,s01e11_seg02_clip_00,212.857,215.167
s1971,E,2.3100000000000023,,,,5,10,4.0,,Sheldon holds up the stick again and opens his mouth wide.,Leonard watches as Sheldon holds a fork to feed him.,0.628998875617981,0.628998875617981,s01e11_seg02_clip_00,212.857,215.167
s1972,A,2.289999999999992,,,,5,8,3.2,,He slaps the kitchen island then opens his mouth wide again.,Sheldon eats food while Leonard brushes his teeth.,0.3248816430568695,0.3248816430568695,s01e11_seg02_clip_01,226.799,229.089
s1972,B,2.289999999999992,,,,5,7,2.8,,He slaps the kitchen island then opens his mouth wide again.,Leonard brushes his teeth as Sheldon watches.,0.30578580498695374,0.30578580498695374,s01e11_seg02_clip_01,226.799,229.089
s1972,C,2.289999999999992,,,,5,9,3.6,,He slaps the kitchen island then opens his mouth wide again.,"Sheldon eats food, with Leonard nearby brushing his teeth.",0.354231595993042,0.354231595993042,s01e11_seg02_clip_01,226.799,229.089
s1972,D,2.289999999999992,,,,5,10,4.0,,He slaps the kitchen island then opens his mouth wide again.,"Sheldon eats food, as Leonard tends to his oral hygiene.",0.3282682001590729,0.3282682001590729,s01e11_seg02_clip_01,226.799,229.089
s1972,E,2.289999999999992,,,,5,8,3.2,,He slaps the kitchen island then opens his mouth wide again.,"Leonard brushes his teeth, with Sheldon eating nearby.",0.3705883324146271,0.3705883324146271,s01e11_seg02_clip_01,226.799,229.089
s1973,A,0.7510000000000048,,,,5,3,1.2,,Leonard stares at him.,Sheldon eats food.,0.40441209077835083,0.40441209077835083,s01e11_seg02_clip_01,229.512,230.263
s1973,B,0.7510000000000048,,,,5,3,1.2,,Leonard stares at him.,Leonard looks at.,0.8837324380874634,0.8837324380874634,s01e11_seg02_clip_01,229.512,230.263
s1973,C,0.7510000000000048,,,,5,4,1.6,,Leonard stares at him.,Sheldon takes a bite.,0.49597373604774475,0.49597373604774475,s01e11_seg02_clip_01,229.512,230.263
s1973,D,0.7510000000000048,,,,5,3,1.2,,Leonard stares at him.,Leonard watches Sheldon.,0.7266402244567871,0.7266402244567871,s01e11_seg02_clip_01,229.512,230.263
s1973,E,0.7510000000000048,,,,5,4,1.6,,Leonard stares at him.,Sheldon eats a snack.,0.38210418820381165,0.38210418820381165,s01e11_seg02_clip_01,229.512,230.263
s1974,A,2.725999999999999,,,,5,11,4.4,,"Scrambling to put on trousers, Leonard dashes into the living room.",Sheldon jumps onto the bed and walks out of the room.,0.3773235082626343,0.3773235082626343,s01e11_seg02_clip_02,294.956,297.682
s1974,B,2.725999999999999,,,,5,9,3.6,,"Scrambling to put on trousers, Leonard dashes into the living room.",A suited man enters the room and looks around.,0.303413987159729,0.303413987159729,s01e11_seg02_clip_02,294.956,297.682
s1974,C,2.725999999999999,,,,5,9,3.6,,"Scrambling to put on trousers, Leonard dashes into the living room.",Sheldon jumps off the bed and exits the room.,0.37180018424987793,0.37180018424987793,s01e11_seg02_clip_02,294.956,297.682
s1974,D,2.725999999999999,,,,5,10,4.0,,"Scrambling to put on trousers, Leonard dashes into the living room.",Sheldon runs into the room and jumps onto the bed.,0.4136286675930023,0.4136286675930023,s01e11_seg02_clip_02,294.956,297.682
s1974,E,2.725999999999999,,,,5,9,3.6,,"Scrambling to put on trousers, Leonard dashes into the living room.",Sheldon leaves the room after jumping off the bed.,0.37579619884490967,0.37579619884490967,s01e11_seg02_clip_02,294.956,297.682
s1975,A,0.8249999999999886,,,,5,5,2.0,,He drops the comforter.,"Sheldon walks in, looks around.",0.19818437099456787,0.19818437099456787,s01e11_seg02_clip_02,310.249,311.074
s1975,B,0.8249999999999886,,,,5,4,1.6,,He drops the comforter.,"Sheldon enters, then exits.",0.19333451986312866,0.19333451986312866,s01e11_seg02_clip_02,310.249,311.074
s1975,C,0.8249999999999886,,,,5,5,2.0,,He drops the comforter.,"Sheldon walks, looks at room.",0.2302425354719162,0.2302425354719162,s01e11_seg02_clip_02,310.249,311.074
s1975,D,0.8249999999999886,,,,5,5,2.0,,He drops the comforter.,"Sheldon walks in, then out.",0.22054384648799896,0.22054384648799896,s01e11_seg02_clip_02,310.249,311.074
s1975,E,0.8249999999999886,,,,5,4,1.6,,He drops the comforter.,"Sheldon enters, then leaves.",0.20692607760429382,0.20692607760429382,s01e11_seg02_clip_02,310.249,311.074
s1976,A,3.7799999999999727,,,,5,14,5.6,,"Sheldon wanders into the kitchen, then leans over to pick up the phone.","Sheldon walks to the kitchen, picks up a remote, and turns on the TV.",0.7305992841720581,0.7305992841720581,s01e11_seg02_clip_02,322.858,326.638
s1976,B,3.7799999999999727,,,,5,15,6.0,,"Sheldon wanders into the kitchen, then leans over to pick up the phone.","Sheldon walks into the living room, picks up the remote, and turns on the TV.",0.6151196956634521,0.6151196956634521,s01e11_seg02_clip_02,322.858,326.638
s1976,C,3.7799999999999727,,,,5,20,8.0,,"Sheldon wanders into the kitchen, then leans over to pick up the phone.","Sheldon walks to the kitchen, picks up a remote, and walks to the living room to turn on the TV.",0.6797214150428772,0.6797214150428772,s01e11_seg02_clip_02,322.858,326.638
s1976,D,3.7799999999999727,,,,5,14,5.6,,"Sheldon wanders into the kitchen, then leans over to pick up the phone.","Sheldon walks to the kitchen, picks up the remote, and turns on the TV.",0.731360137462616,0.731360137462616,s01e11_seg02_clip_02,322.858,326.638
s1976,E,3.7799999999999727,,,,5,19,7.6,,"Sheldon wanders into the kitchen, then leans over to pick up the phone.","Sheldon walks to the kitchen, picks up a remote, and walks to the living room to turn it on.",0.6981913447380066,0.6981913447380066,s01e11_seg02_clip_02,322.858,326.638
s1977,A,0.9599999999999795,,,,5,5,2.0,,He presses his forehead.,"Sheldon walks in, grabs water.",0.24093309044837952,0.24093309044837952,s01e11_seg02_clip_02,331.512,332.472
s1977,B,0.9599999999999795,,,,5,4,1.6,,He presses his forehead.,Sheldon gets a drink.,0.24042442440986633,0.24042442440986633,s01e11_seg02_clip_02,331.512,332.472
s1977,C,0.9599999999999795,,,,5,4,1.6,,He presses his forehead.,Sheldon takes a sip.,0.2885257303714752,0.2885257303714752,s01e11_seg02_clip_02,331.512,332.472
s1977,D,0.9599999999999795,,,,5,3,1.2,,He presses his forehead.,Sheldon gets water.,0.1925695836544037,0.1925695836544037,s01e11_seg02_clip_02,331.512,332.472
s1977,E,0.9599999999999795,,,,5,4,1.6,,He presses his forehead.,Sheldon picks up water.,0.19972077012062073,0.19972077012062073,s01e11_seg02_clip_02,331.512,332.472
s1978,A,1.20799999999997,,,,5,5,2.0,,"Elsewhere, Howard lies in bed.",Leonard puts on his glasses.,0.2695773243904114,0.2695773243904114,s01e11_seg02_clip_04,411.836,413.044
s1978,B,1.20799999999997,,,,5,5,2.0,,"Elsewhere, Howard lies in bed.",Leonard takes off his glasses.,0.22413025796413422,0.22413025796413422,s01e11_seg02_clip_04,411.836,413.044
s1978,C,1.20799999999997,,,,5,10,4.0,,"Elsewhere, Howard lies in bed.",Leonard puts on his glasses and then takes them off.,0.23158986866474152,0.23158986866474152,s01e11_seg02_clip_04,411.836,413.044
s1978,D,1.20799999999997,,,,5,7,2.8,,"Elsewhere, Howard lies in bed.",Leonard takes his glasses on and off.,0.2157420665025711,0.2157420665025711,s01e11_seg02_clip_04,411.836,413.044
s1978,E,1.20799999999997,,,,5,7,2.8,,"Elsewhere, Howard lies in bed.",Leonard removes and puts on his glasses.,0.24717411398887634,0.24717411398887634,s01e11_seg02_clip_04,411.836,413.044
s1979,A,4.013000000000034,,,,5,16,6.4,,"Later, several moviegoers, including Howard, Raj, and Leonard, wear ape masks.","He shakes her hand, while she sits on the floor next to him, with snacks nearby.",-0.0860913023352623,-0.0860913023352623,s01e11_seg02_clip_08,636.241,640.254
s1979,B,4.013000000000034,,,,5,16,6.4,,"Later, several moviegoers, including Howard, Raj, and Leonard, wear ape masks.","She sits on the floor, surrounded by snacks, as he holds a drink and greets her.",-0.045532554388046265,-0.045532554388046265,s01e11_seg02_clip_08,636.241,640.254
s1979,C,4.013000000000034,,,,5,16,6.4,,"Later, several moviegoers, including Howard, Raj, and Leonard, wear ape masks.","He holds a drink and snacks, greeting her as she sits on the floor beside him.",-0.058230724185705185,-0.058230724185705185,s01e11_seg02_clip_08,636.241,640.254
s1979,D,4.013000000000034,,,,5,18,7.2,,"Later, several moviegoers, including Howard, Raj, and Leonard, wear ape masks.","The woman in the red shirt sits on the floor, near him, who holds a drink and snacks.",-0.02289562113583088,-0.02289562113583088,s01e11_seg02_clip_08,636.241,640.254
s1979,E,4.013000000000034,,,,5,15,6.0,,"Later, several moviegoers, including Howard, Raj, and Leonard, wear ape masks.","He holds a drink and snacks, sitting next to her, who sits on the floor.",-0.04072148725390434,-0.04072148725390434,s01e11_seg02_clip_08,636.241,640.254
s1980,A,1.9610000000000127,,,,5,8,3.2,,"Penny stares at Sheldon, who offers a weak grin.","Penny enters, sits down, and talks to Sheldon.",0.7475289106369019,0.7475289106369019,s01e11_seg02_clip_11,810.49,812.451
s1980,B,1.9610000000000127,,,,5,7,2.8,,"Penny stares at Sheldon, who offers a weak grin.","Sheldon stands still, looking at Penny's bag.",0.662114679813385,0.662114679813385,s01e11_seg02_clip_11,810.49,812.451
s1980,C,1.9610000000000127,,,,5,6,2.4,,"Penny stares at Sheldon, who offers a weak grin.","Penny sits down, Sheldon stands nearby.",0.6848388910293579,0.6848388910293579,s01e11_seg02_clip_11,810.49,812.451
s1980,D,1.9610000000000127,,,,5,7,2.8,,"Penny stares at Sheldon, who offers a weak grin.","Penny sits, Sheldon looks at her bag.",0.7333984375,0.7333984375,s01e11_seg02_clip_11,810.49,812.451
s1980,E,1.9610000000000127,,,,5,6,2.4,,"Penny stares at Sheldon, who offers a weak grin.","Penny enters, Sheldon stands, watching her.",0.7157920002937317,0.7157920002937317,s01e11_seg02_clip_11,810.49,812.451
s1981,A,0.9039999999999964,,,,5,4,1.6,,Back in the movie theater.,Sheldon speaks to Penny.,0.17472083866596222,0.17472083866596222,s01e11_seg02_clip_11,823.127,824.031
s1981,B,0.9039999999999964,,,,5,4,1.6,,Back in the movie theater.,Penny listens to Sheldon.,0.1992349922657013,0.1992349922657013,s01e11_seg02_clip_11,823.127,824.031
s1981,C,0.9039999999999964,,,,5,4,1.6,,Back in the movie theater.,Sheldon shares with Penny.,0.10085897147655487,0.10085897147655487,s01e11_seg02_clip_11,823.127,824.031
s1981,D,0.9039999999999964,,,,5,3,1.2,,Back in the movie theater.,Sheldon addresses Penny.,0.17621026933193207,0.17621026933193207,s01e11_seg02_clip_11,823.127,824.031
s1981,E,0.9039999999999964,,,,5,4,1.6,,Back in the movie theater.,Sheldon converses with Penny.,0.1957845687866211,0.1957845687866211,s01e11_seg02_clip_11,823.127,824.031
s1982,A,1.55600000000004,,,,5,5,2.0,,The three friends remove their masks.,Raj watches the movie screen.,-0.016562532633543015,-0.016562532633543015,s01e11_seg02_clip_11,830.814,832.37
s1982,B,1.55600000000004,,,,5,5,2.0,,The three friends remove their masks.,Howard looks at Raj intently.,0.004166959319263697,0.004166959319263697,s01e11_seg02_clip_11,830.814,832.37
s1982,C,1.55600000000004,,,,5,5,2.0,,The three friends remove their masks.,Leonard watches Howard with interest.,-0.020566146820783615,-0.020566146820783615,s01e11_seg02_clip_11,830.814,832.37
s1982,D,1.55600000000004,,,,5,6,2.4,,The three friends remove their masks.,The three friends munch on popcorn.,0.431376576423645,0.431376576423645,s01e11_seg02_clip_11,830.814,832.37
s1982,E,1.55600000000004,,,,5,6,2.4,,The three friends remove their masks.,They focus on the movie together.,0.17496320605278015,0.17496320605278015,s01e11_seg02_clip_11,830.814,832.37
s1983,A,1.7269999999999754,,,,5,6,2.4,,Leonard pushes buttons on his phone.,"Howard, Raj, and Leonard converse together.",0.4727945029735565,0.4727945029735565,s01e11_seg02_clip_12,862.03,863.757
s1983,B,1.7269999999999754,,,,5,6,2.4,,Leonard pushes buttons on his phone.,"Howard, Raj, and Leonard chat animatedly.",0.45116734504699707,0.45116734504699707,s01e11_seg02_clip_12,862.03,863.757
s1983,C,1.7269999999999754,,,,5,7,2.8,,Leonard pushes buttons on his phone.,Leonard joins Howard and Raj in discussion.,0.48899951577186584,0.48899951577186584,s01e11_seg02_clip_12,862.03,863.757
s1983,D,1.7269999999999754,,,,5,8,3.2,,Leonard pushes buttons on his phone.,Howard and Raj engage in conversation with Leonard.,0.524422287940979,0.524422287940979,s01e11_seg02_clip_12,862.03,863.757
s1983,E,1.7269999999999754,,,,5,7,2.8,,Leonard pushes buttons on his phone.,The three friends talk and laugh together.,0.15757232904434204,0.15757232904434204,s01e11_seg02_clip_12,862.03,863.757
s1984,A,2.7060000000000173,,,,5,9,3.6,,"As Penny takes the jar and sits beside him, Sheldon lifts his shirt.","Penny removes Sheldon's shirt and pants, interacting with him.",0.7295467257499695,0.7295467257499695,s01e11_seg02_clip_13,927.206,929.912
s1984,B,2.7060000000000173,,,,5,9,3.6,,"As Penny takes the jar and sits beside him, Sheldon lifts his shirt.",Sheldon's shirt and pants are taken off by Penny.,0.6991686820983887,0.6991686820983887,s01e11_seg02_clip_13,927.206,929.912
s1984,C,2.7060000000000173,,,,5,10,4.0,,"As Penny takes the jar and sits beside him, Sheldon lifts his shirt.",Penny takes off Sheldon's shirt and pulls down his pants.,0.7473422884941101,0.7473422884941101,s01e11_seg02_clip_13,927.206,929.912
s1984,D,2.7060000000000173,,,,5,9,3.6,,"As Penny takes the jar and sits beside him, Sheldon lifts his shirt.","Penny undresses Sheldon, pulling off his shirt and pants.",0.6880801320075989,0.6880801320075989,s01e11_seg02_clip_13,927.206,929.912
s1984,E,2.7060000000000173,,,,5,8,3.2,,"As Penny takes the jar and sits beside him, Sheldon lifts his shirt.","Penny undresses Sheldon, removing his shirt and pants.",0.6689730882644653,0.6689730882644653,s01e11_seg02_clip_13,927.206,929.912
s1985,A,1.2849999999999682,,,,5,5,2.0,,She rubs lotion on his chest.,Penny holds water for Sheldon.,0.13612166047096252,0.13612166047096252,s01e11_seg02_clip_13,945.182,946.467
s1985,B,1.2849999999999682,,,,5,4,1.6,,She rubs lotion on his chest.,Penny rubs Sheldon's stomach.,0.2976160943508148,0.2976160943508148,s01e11_seg02_clip_13,945.182,946.467
s1985,C,1.2849999999999682,,,,5,5,2.0,,She rubs lotion on his chest.,Penny puts water on nightstand.,0.24953491985797882,0.24953491985797882,s01e11_seg02_clip_13,945.182,946.467
s1985,D,1.2849999999999682,,,,5,4,1.6,,She rubs lotion on his chest.,Penny tends to Sheldon.,0.1301363855600357,0.1301363855600357,s01e11_seg02_clip_13,945.182,946.467
s1985,E,1.2849999999999682,,,,5,4,1.6,,She rubs lotion on his chest.,Penny touches Sheldon's stomach.,0.25818923115730286,0.25818923115730286,s01e11_seg02_clip_13,945.182,946.467
s1986,A,3.627999999999929,,,,5,9,3.6,,"Outside in the hallway, Raj holds a laptop with a view of the living room on its screen.","He throws a dart, which lands on the floor.",0.20455847680568695,0.20455847680568695,s01e11_seg02_clip_14,1005.469,1009.097
s1986,B,3.627999999999929,,,,5,12,4.8,,"Outside in the hallway, Raj holds a laptop with a view of the living room on its screen.","A dart is thrown, landing on the floor with a soft thud.",0.15483888983726501,0.15483888983726501,s01e11_seg02_clip_14,1005.469,1009.097
s1986,C,3.627999999999929,,,,5,12,4.8,,"Outside in the hallway, Raj holds a laptop with a view of the living room on its screen.","The dart hits the floor with a soft thud, after being thrown.",0.150691956281662,0.150691956281662,s01e11_seg02_clip_14,1005.469,1009.097
s1986,D,3.627999999999929,,,,5,13,5.2,,"Outside in the hallway, Raj holds a laptop with a view of the living room on its screen.","He throws the dart, which falls to the ground with a soft sound.",0.0806320309638977,0.0806320309638977,s01e11_seg02_clip_14,1005.469,1009.097
s1986,E,3.627999999999929,,,,5,11,4.4,,"Outside in the hallway, Raj holds a laptop with a view of the living room on its screen.","The dart lands on the floor, thrown by an unseen hand.",0.24083445966243744,0.24083445966243744,s01e11_seg02_clip_14,1005.469,1009.097
s1987,A,0.9600000000000364,,,,5,4,1.6,,Because he didn't keep true.,Howard crawls on floor.,0.14022286236286163,0.14022286236286163,s01e11_seg02_clip_16,1088.084,1089.044
s1987,B,0.9600000000000364,,,,5,4,1.6,,Because he didn't keep true.,Raj looks at laptop.,0.025810224935412407,0.025810224935412407,s01e11_seg02_clip_16,1088.084,1089.044
s1987,C,0.9600000000000364,,,,5,4,1.6,,Because he didn't keep true.,Howard moves on floor.,0.1894674003124237,0.1894674003124237,s01e11_seg02_clip_16,1088.084,1089.044
s1987,D,0.9600000000000364,,,,5,4,1.6,,Because he didn't keep true.,Raj stares at screen.,0.093831367790699,0.093831367790699,s01e11_seg02_clip_16,1088.084,1089.044
s1987,E,0.9600000000000364,,,,5,3,1.2,,Because he didn't keep true.,Howard crawls around.,0.12539175152778625,0.12539175152778625,s01e11_seg02_clip_16,1088.084,1089.044
s1988,A,0.6140000000000327,,,,5,4,1.6,,A little more.,Howard looks at laptop.,0.07215233892202377,0.07215233892202377,s01e11_seg02_clip_16,1093.821,1094.435
s1988,B,0.6140000000000327,,,,5,4,1.6,,A little more.,Raj stands beside Howard.,0.03940940648317337,0.03940940648317337,s01e11_seg02_clip_16,1093.821,1094.435
s1988,C,0.6140000000000327,,,,5,3,1.2,,A little more.,Howard examines laptop.,0.049828022718429565,0.049828022718429565,s01e11_seg02_clip_16,1093.821,1094.435
s1988,D,0.6140000000000327,,,,5,4,1.6,,A little more.,They view laptop together.,-0.0013122441014274955,-0.0013122441014274955,s01e11_seg02_clip_16,1093.821,1094.435
s1988,E,0.6140000000000327,,,,5,4,1.6,,A little more.,Howard stays on floor.,0.02961256168782711,0.02961256168782711,s01e11_seg02_clip_16,1093.821,1094.435
s1989,A,0.8640000000000327,,,,5,4,1.6,,Now just keep true.,Howard looks at laptop.,0.0796022042632103,0.0796022042632103,s01e11_seg02_clip_16,1094.742,1095.606
s1989,B,0.8640000000000327,,,,5,4,1.6,,Now just keep true.,Raj stands beside Howard.,0.0783812627196312,0.0783812627196312,s01e11_seg02_clip_16,1094.742,1095.606
s1989,C,0.8640000000000327,,,,5,5,2.0,,Now just keep true.,Howard and Raj view laptop.,0.05047662556171417,0.05047662556171417,s01e11_seg02_clip_16,1094.742,1095.606
s1989,D,0.8640000000000327,,,,5,4,1.6,,Now just keep true.,Howard kneels beside laptop.,0.06573663651943207,0.06573663651943207,s01e11_seg02_clip_16,1094.742,1095.606
s1989,E,0.8640000000000327,,,,5,4,1.6,,Now just keep true.,They examine laptop together.,-0.04038797691464424,-0.04038797691464424,s01e11_seg02_clip_16,1094.742,1095.606
s1990,A,1.0950000000000273,,,,5,5,2.0,,Leonard takes out the sensor.,Howard walks to the laptop.,0.2761627733707428,0.2761627733707428,s01e11_seg02_clip_16,1118.856,1119.951
s1990,B,1.0950000000000273,,,,5,7,2.8,,Leonard takes out the sensor.,Raj and Leonard look at a screen.,0.5107864141464233,0.5107864141464233,s01e11_seg02_clip_16,1118.856,1119.951
s1990,C,1.0950000000000273,,,,5,6,2.4,,Leonard takes out the sensor.,Howard shows something on his phone.,0.3030087351799011,0.3030087351799011,s01e11_seg02_clip_16,1118.856,1119.951
s1990,D,1.0950000000000273,,,,5,5,2.0,,Leonard takes out the sensor.,Howard holds a plastic bag.,0.2624489963054657,0.2624489963054657,s01e11_seg02_clip_16,1118.856,1119.951
s1990,E,1.0950000000000273,,,,5,6,2.4,,Leonard takes out the sensor.,Howard walks towards the laptop screen.,0.2941340506076813,0.2941340506076813,s01e11_seg02_clip_16,1118.856,1119.951
s1991,A,3.5130000000001473,,,,5,11,4.4,,"Still without his glasses, Leonard stumbles into a column in the living room and falls.",Leonard sits down on the couch and looks around the room.,0.5970845222473145,0.5970845222473145,s01e11_seg02_clip_17,1178.945,1182.458
s1991,B,3.5130000000001473,,,,5,12,4.8,,"Still without his glasses, Leonard stumbles into a column in the living room and falls.",Leonard walks into the room and takes a seat on the couch.,0.5322244763374329,0.5322244763374329,s01e11_seg02_clip_17,1178.945,1182.458
s1991,C,3.5130000000001473,,,,5,12,4.8,,"Still without his glasses, Leonard stumbles into a column in the living room and falls.","Leonard enters the room, walks over to the couch, and sits down.",0.5482593178749084,0.5482593178749084,s01e11_seg02_clip_17,1178.945,1182.458
s1991,D,3.5130000000001473,,,,5,12,4.8,,"Still without his glasses, Leonard stumbles into a column in the living room and falls.","Leonard Hofstadter enters the room, sits on the couch, and looks around.",0.514018177986145,0.514018177986145,s01e11_seg02_clip_17,1178.945,1182.458
s1991,E,3.5130000000001473,,,,5,14,5.6,,"Still without his glasses, Leonard stumbles into a column in the living room and falls.","Leonard Hofstadter walks into the room, sits on the couch, and surveys his surroundings.",0.4965929090976715,0.4965929090976715,s01e11_seg02_clip_17,1178.945,1182.458
s1992,A,0.7300000000000182,,,,5,4,1.6,,Sheldon steps up.,"Leonard sits, then leaves.",0.41518014669418335,0.41518014669418335,s01e11_seg02_clip_17,1185.049,1185.779
s1992,B,0.7300000000000182,,,,5,4,1.6,,Sheldon steps up.,"Sheldon sits, then stands.",0.691796600818634,0.691796600818634,s01e11_seg02_clip_17,1185.049,1185.779
s1992,C,0.7300000000000182,,,,5,4,1.6,,Sheldon steps up.,Leonard looks at Sheldon.,0.6834016442298889,0.6834016442298889,s01e11_seg02_clip_17,1185.049,1185.779
s1992,D,0.7300000000000182,,,,5,4,1.6,,Sheldon steps up.,Sheldon and Leonard sit.,0.6436368823051453,0.6436368823051453,s01e11_seg02_clip_17,1185.049,1185.779
s1992,E,0.7300000000000182,,,,5,4,1.6,,Sheldon steps up.,Sheldon stands up again.,0.7599234580993652,0.7599234580993652,s01e11_seg02_clip_17,1185.049,1185.779
s1993,A,3.72199999999998,,,,5,6,2.4,,"Later, Leonard holds an ice pack to his forehead as he sits beside Sheldon on the couch.",Leonard and Sheldon touch their foreheads.,0.5789139270782471,0.5789139270782471,s01e11_seg02_clip_17,1196.124,1199.846
s1993,B,3.72199999999998,,,,5,7,2.8,,"Later, Leonard holds an ice pack to his forehead as he sits beside Sheldon on the couch.",Leonard and Sheldon touch their foreheads simultaneously.,0.5826499462127686,0.5826499462127686,s01e11_seg02_clip_17,1196.124,1199.846
s1993,C,3.72199999999998,,,,5,8,3.2,,"Later, Leonard holds an ice pack to his forehead as he sits beside Sheldon on the couch.",Sheldon and Leonard touch their foreheads in unison.,0.5864706039428711,0.5864706039428711,s01e11_seg02_clip_17,1196.124,1199.846
s1993,D,3.72199999999998,,,,5,7,2.8,,"Later, Leonard holds an ice pack to his forehead as he sits beside Sheldon on the couch.",Leonard and Sheldon touch their foreheads repeatedly.,0.5671175718307495,0.5671175718307495,s01e11_seg02_clip_17,1196.124,1199.846
s1993,E,3.72199999999998,,,,5,10,4.0,,"Later, Leonard holds an ice pack to his forehead as he sits beside Sheldon on the couch.",The two friends touch their foreheads in a synchronized gesture.,0.2512396275997162,0.2512396275997162,s01e11_seg02_clip_17,1196.124,1199.846
