,anno_idx,end,imdbid,start,text_gen,text_gt,gt_action,action_score_breakdown,action_score
10458,2091,65.396,tt1127906,64.055,Leonard and Howard walk down the hall.,The people in the hallway scatter.,['They scatter.'],[0.26706173419952395],0.26706173419952395
10459,2091,65.396,tt1127906,64.055,Howard carries a book while they walk.,The people in the hallway scatter.,['They scatter.'],[0.42082076072692876],0.42082076072692876
10460,2092,68.231,tt1127906,65.53,"Leonard, Howard, and Raj walk and enter an office, then exit with a paper.",Howard leans against a wall as Leonard drinks from a water fountain.,"['He leans against a wall.', 'He drinks from a water fountain.']","[0.33340482711791997, 0.30784909725189213]",0.32062696218490605
10461,2092,68.231,tt1127906,65.53,"Howard, Raj, and Leonard walk and enter an office, receiving a paper.",Howard leans against a wall as Leonard drinks from a water fountain.,"['He leans against a wall.', 'He drinks from a water fountain.']","[0.3334051847457886, 0.29565200805664066]",0.31452859640121467
10462,2092,68.231,tt1127906,65.53,"Leonard, Howard, and Raj enter an office, receive a paper, and leave.",Howard leans against a wall as Leonard drinks from a water fountain.,"['He leans against a wall.', 'He drinks from a water fountain.']","[0.3387321472167969, 0.298787522315979]",0.3187598347663879
10463,2092,68.231,tt1127906,65.53,"Howard, Raj, and Leonard walk, enter an office, and take a paper.",Howard leans against a wall as Leonard drinks from a water fountain.,"['He leans against a wall.', 'He drinks from a water fountain.']","[0.3334052562713623, 0.3298364639282227]",0.3316208600997925
10464,2092,68.231,tt1127906,65.53,"Leonard, Howard, and Raj enter an office, exit, and walk with a paper.",Howard leans against a wall as Leonard drinks from a water fountain.,"['He leans against a wall.', 'He drinks from a water fountain.']","[0.31960649490356446, 0.3272430419921875]",0.323424768447876
10465,2093,70.109,tt1127906,68.48,Howard bends down to drink water.,Sheldon and the woman stand in the doorway.,['They stand in the doorway.'],[0.28405973911285404],0.28405973911285404
10466,2093,70.109,tt1127906,68.48,Sheldon watches Howard take a drink.,Sheldon and the woman stand in the doorway.,['They stand in the doorway.'],[0.29519143104553225],0.29519143104553225
10467,2093,70.109,tt1127906,68.48,Howard drinks water from the fountain.,Sheldon and the woman stand in the doorway.,['They stand in the doorway.'],[0.2275876522064209],0.2275876522064209
10468,2093,70.109,tt1127906,68.48,Leonard observes Howard drinking water.,Sheldon and the woman stand in the doorway.,['They stand in the doorway.'],[0.2628630161285401],0.2628630161285401
10469,2093,70.109,tt1127906,68.48,Howard gets a drink from the fountain.,Sheldon and the woman stand in the doorway.,['They stand in the doorway.'],[0.24935789108276368],0.24935789108276368
10470,2094,92.881,tt1127906,91.771,Missy shakes hands with Howard and Raj.,Howard shakes the woman's hand.,['He shakes her hand.'],[0.6138877868652344],0.6138877868652344
10471,2094,92.881,tt1127906,91.771,Sheldon and Leonard shake hands together.,Howard shakes the woman's hand.,['He shakes her hand.'],[0.5930822491645813],0.5930822491645813
10472,2094,92.881,tt1127906,91.771,Missy hands are exchanged with Howard and Raj.,Howard shakes the woman's hand.,['He shakes her hand.'],[0.4238796710968018],0.4238796710968018
10473,2094,92.881,tt1127906,91.771,Sheldon and Leonard grasp each other's hands.,Howard shakes the woman's hand.,['He shakes her hand.'],[0.4651998996734619],0.4651998996734619
10474,2094,92.881,tt1127906,91.771,Hands are clasped in greeting.,Howard shakes the woman's hand.,['He shakes her hand.'],[0.5392744064331055],0.5392744064331055
10475,2095,114.968,tt1127906,111.825,"Sheldon receives a yellow envelope from Missy and hands it to Raj, who examines it before returning it to Sheldon.",Missy lays her arm around Sheldon's shoulders.,['She lays her arm around his shoulders.'],[0.33003780841827396],0.33003780841827396
10476,2095,114.968,tt1127906,111.825,"Missy hands a yellow envelope to Sheldon, who then passes it to Raj, who briefly inspects it before giving it back.",Missy lays her arm around Sheldon's shoulders.,['She lays her arm around his shoulders.'],[0.3389695405960083],0.3389695405960083
10477,2095,114.968,tt1127906,111.825,"Sheldon receives a yellow envelope from Missy and hands it to Raj, who briefly looks at it before returning it to Sheldon.",Missy lays her arm around Sheldon's shoulders.,['She lays her arm around his shoulders.'],[0.33003780841827396],0.33003780841827396
10478,2095,114.968,tt1127906,111.825,"Raj examines the yellow envelope given to him by Sheldon, then hands it back to Sheldon after a brief glance.",Missy lays her arm around Sheldon's shoulders.,['She lays her arm around his shoulders.'],[0.3397281646728516],0.3397281646728516
10479,2095,114.968,tt1127906,111.825,"Sheldon receives a yellow envelope from Missy and hands it to Raj, who looks at it before returning it to Sheldon's possession.",Missy lays her arm around Sheldon's shoulders.,['She lays her arm around his shoulders.'],[0.33003783226013184],0.33003783226013184
10480,2096,131.5,tt1127906,129.507,Sheldon looks at Missy holding an envelope.,Missy holds out her hand toward Leonard and the others.,"['He holds out his hand toward him.', 'He and the others are there.']","[0.35944414138793945, 0.281221342086792]",0.3203327417373657
10481,2096,131.5,tt1127906,129.507,Raj gazes at Missy as she talks.,Missy holds out her hand toward Leonard and the others.,"['He holds out his hand toward him.', 'He and the others are there.']","[0.33298888206481936, 0.2995025157928467]",0.31624569892883303
10482,2096,131.5,tt1127906,129.507,Missy holds an envelope while Sheldon observes her.,Missy holds out her hand toward Leonard and the others.,"['He holds out his hand toward him.', 'He and the others are there.']","[0.3446551561355591, 0.32054896354675294]",0.332602059841156
10483,2096,131.5,tt1127906,129.507,Sheldon focuses on Missy as she speaks.,Missy holds out her hand toward Leonard and the others.,"['He holds out his hand toward him.', 'He and the others are there.']","[0.3356400489807129, 0.3116900205612183]",0.32366503477096564
10484,2096,131.5,tt1127906,129.507,Raj watches Missy closely as she holds an envelope.,Missy holds out her hand toward Leonard and the others.,"['He holds out his hand toward him.', 'He and the others are there.']","[0.39633839130401616, 0.30154447555541997]",0.34894143342971806
10485,2097,145.716,tt1127906,143.437,"Missy talks to Raj and Leonard, looking at both.","His eyes wide, Raj slowly turns and walks away.","['His eyes wide, he slowly turns.', 'He walks away.']","[0.4005779266357422, 0.3202385425567627]",0.3604082345962525
10486,2097,145.716,tt1127906,143.437,"Raj looks at Missy and Leonard, engaged in conversation.","His eyes wide, Raj slowly turns and walks away.","['His eyes wide, he slowly turns.', 'He walks away.']","[0.35706496238708496, 0.32632572650909425]",0.3416953444480896
10487,2097,145.716,tt1127906,143.437,Leonard and Raj gaze at Missy as she speaks.,"His eyes wide, Raj slowly turns and walks away.","['His eyes wide, he slowly turns.', 'He walks away.']","[0.35327887535095215, 0.3532560825347901]",0.35326747894287114
10488,2097,145.716,tt1127906,143.437,"Missy discusses with Raj and Leonard, her attention on them.","His eyes wide, Raj slowly turns and walks away.","['His eyes wide, he slowly turns.', 'He walks away.']","[0.39124131202697754, 0.30336596965789797]",0.34730364084243776
10489,2097,145.716,tt1127906,143.437,"The trio converses, with Raj and Leonard watching Missy.","His eyes wide, Raj slowly turns and walks away.","['His eyes wide, he slowly turns.', 'He walks away.']","[0.3043018102645874, 0.3237333297729492]",0.3140175700187683
10490,2098,157.84,tt1127906,152.209,Missy Cooper holds a yellow folder as Leonard and Howard look at her.,"At the end of the hallway, he turns right, but then reappears and steps to the bulletin board where he removes a sheet of paper.","['He turns right.', 'He reappears.', 'He steps to the bulletin board.', 'He removes a sheet of paper.']","[0.3112715005874634, 0.30797920227050785, 0.351336145401001, 0.3281811952590943]",0.3246920108795166
10491,2098,157.84,tt1127906,152.209,Leonard and Howard gaze at Missy Cooper as she holds a yellow folder.,"At the end of the hallway, he turns right, but then reappears and steps to the bulletin board where he removes a sheet of paper.","['He turns right.', 'He reappears.', 'He steps to the bulletin board.', 'He removes a sheet of paper.']","[0.29953043460845946, 0.25584278106689456, 0.3830455303192139, 0.41712703704833987]",0.3388864457607269
10492,2098,157.84,tt1127906,152.209,"Missy Cooper talks to Leonard and Howard, who focus on her and a yellow folder.","At the end of the hallway, he turns right, but then reappears and steps to the bulletin board where he removes a sheet of paper.","['He turns right.', 'He reappears.', 'He steps to the bulletin board.', 'He removes a sheet of paper.']","[0.31447477340698243, 0.26727750301361086, 0.38480658531188966, 0.3928256511688233]",0.33984612822532656
10493,2098,157.84,tt1127906,152.209,"Howard and Leonard stare at Missy Cooper, who holds a yellow folder.","At the end of the hallway, he turns right, but then reappears and steps to the bulletin board where he removes a sheet of paper.","['He turns right.', 'He reappears.', 'He steps to the bulletin board.', 'He removes a sheet of paper.']","[0.31161758899688724, 0.2633658885955811, 0.3861547946929932, 0.41619739532470706]",0.3443339169025421
10494,2098,157.84,tt1127906,152.209,"Missy Cooper converses with Leonard and Howard, who look at her and the yellow folder.","At the end of the hallway, he turns right, but then reappears and steps to the bulletin board where he removes a sheet of paper.","['He turns right.', 'He reappears.', 'He steps to the bulletin board.', 'He removes a sheet of paper.']","[0.3002665519714356, 0.2677194595336914, 0.3877906322479248, 0.3914803743362427]",0.3368142545223236
10495,2099,266.296,tt1127906,264.876,Missy holds a yellow folder.,"Howard, Missy, and Leonard walk off.",['They walk off.'],[0.24921190738677979],0.24921190738677979
10496,2099,266.296,tt1127906,264.876,Sheldon and others stand in discussion.,"Howard, Missy, and Leonard walk off.",['They walk off.'],[0.3340742111206055],0.3340742111206055
10497,2099,266.296,tt1127906,264.876,Group members gather around folders.,"Howard, Missy, and Leonard walk off.",['They walk off.'],[0.31121599674224854],0.31121599674224854
10498,2099,266.296,tt1127906,264.876,Missy Cooper shares documents with others.,"Howard, Missy, and Leonard walk off.",['They walk off.'],[0.16228430271148683],0.16228430271148683
10499,2099,266.296,tt1127906,264.876,The group examines yellow folders.,"Howard, Missy, and Leonard walk off.",['They walk off.'],[0.3085859775543213],0.3085859775543213
10500,2100,267.505,tt1127906,266.507,Leonard chats with Missy briefly.,Sheldon watches them go.,['He watches them go.'],[0.31984772682189944],0.31984772682189944
10501,2100,267.505,tt1127906,266.507,"Missy walks in, talks to Leonard, then leaves.",Sheldon watches them go.,['He watches them go.'],[0.5061982631683349],0.5061982631683349
10502,2100,267.505,tt1127906,266.507,Howard walks away from Sheldon at his desk.,Sheldon watches them go.,['He watches them go.'],[0.37647619247436526],0.37647619247436526
10503,2100,267.505,tt1127906,266.507,"Sheldon sits at his desk, Howard walks by.",Sheldon watches them go.,['He watches them go.'],[0.4215264797210694],0.4215264797210694
10504,2100,267.505,tt1127906,266.507,"Missy enters, talks to Leonard, and exits.",Sheldon watches them go.,['He watches them go.'],[0.45957884788513187],0.45957884788513187
10505,2101,321.066,tt1127906,319.109,Penny holds a laundry basket and Superman t-shirt.,Penny holds up a pair of Superman boxer shorts.,['She holds up a pair of Superman boxer shorts.'],[0.6005043506622315],0.6005043506622315
10506,2101,321.066,tt1127906,319.109,Leonard talks to Penny while she holds laundry.,Penny holds up a pair of Superman boxer shorts.,['She holds up a pair of Superman boxer shorts.'],[0.5482825756072999],0.5482825756072999
10507,2101,321.066,tt1127906,319.109,"Penny stands with Howard, holding laundry and Superman shirt.",Penny holds up a pair of Superman boxer shorts.,['She holds up a pair of Superman boxer shorts.'],[0.6052911281585693],0.6052911281585693
10508,2101,321.066,tt1127906,319.109,"Howard stands next to Penny, looking at her with laundry.",Penny holds up a pair of Superman boxer shorts.,['She holds up a pair of Superman boxer shorts.'],[0.4713688373565674],0.4713688373565674
10509,2101,321.066,tt1127906,319.109,"Penny holds laundry and Superman shirt, with Howard nearby.",Penny holds up a pair of Superman boxer shorts.,['She holds up a pair of Superman boxer shorts.'],[0.5977702140808105],0.5977702140808105
10510,2102,350.297,tt1127906,348.11,Missy holds a laundry basket near Penny on the couch.,He crams the boxers into his pocket.,['He crams the boxers into his pocket.'],[0.3284265995025635],0.3284265995025635
10511,2102,350.297,tt1127906,348.11,Penny sits on the couch as Missy approaches her.,He crams the boxers into his pocket.,['He crams the boxers into his pocket.'],[0.28871469497680663],0.28871469497680663
10512,2102,350.297,tt1127906,348.11,"Missy looks at Penny, who is sitting on the couch.",He crams the boxers into his pocket.,['He crams the boxers into his pocket.'],[0.2717866659164429],0.2717866659164429
10513,2102,350.297,tt1127906,348.11,Missy holds a laundry basket and talks to Penny.,He crams the boxers into his pocket.,['He crams the boxers into his pocket.'],[0.3203233480453491],0.3203233480453491
10514,2102,350.297,tt1127906,348.11,"Missy stands near Penny, who sits on the couch.",He crams the boxers into his pocket.,['He crams the boxers into his pocket.'],[0.3132871866226197],0.3132871866226197
10515,2103,365.357,tt1127906,364.514,Sheldon gestures with hands.,Raj hurries in.,['He hurries in.'],[0.3108134746551514],0.3108134746551514
10516,2103,365.357,tt1127906,364.514,Raj and Howard enter the room.,Raj hurries in.,['He hurries in.'],[0.3399263381958008],0.3399263381958008
10517,2103,365.357,tt1127906,364.514,Leonard and Penny look at them.,Raj hurries in.,['He hurries in.'],[0.26158647537231444],0.26158647537231444
10518,2103,365.357,tt1127906,364.514,Raj and Howard talk near the basket.,Raj hurries in.,['He hurries in.'],[0.25812606811523436],0.25812606811523436
10519,2103,365.357,tt1127906,364.514,Howard and Raj approach the table.,Raj hurries in.,['He hurries in.'],[0.334565806388855],0.334565806388855
10520,2104,378.455,tt1127906,376.977,"Raj stands, talking to Leonard.","Smiling, Raj waves at Missy.","['Smiling, he waves at her.']",[0.34174532890319825],0.34174532890319825
10521,2104,378.455,tt1127906,376.977,Leonard listens as Raj speaks.,"Smiling, Raj waves at Missy.","['Smiling, he waves at her.']",[0.3428449869155884],0.3428449869155884
10522,2104,378.455,tt1127906,376.977,"Raj looks at Leonard, who sits.","Smiling, Raj waves at Missy.","['Smiling, he waves at her.']",[0.3321425437927246],0.3321425437927246
10523,2104,378.455,tt1127906,376.977,"Raj stands, focused on Leonard.","Smiling, Raj waves at Missy.","['Smiling, he waves at her.']",[0.3249788284301758],0.3249788284301758
10524,2104,378.455,tt1127906,376.977,Raj and Leonard have a conversation.,"Smiling, Raj waves at Missy.","['Smiling, he waves at her.']",[0.2616504430770874],0.2616504430770874
10525,2105,380.757,tt1127906,378.589,"Raj stands, looking at Leonard who sits listening.",His hand continues moving in a circular motion.,"['His hand continues moving.', 'His hand moves in a circular motion.']","[0.3359731674194336, 0.30903701782226567]",0.32250509262084964
10526,2105,380.757,tt1127906,378.589,"Leonard sits, intently listening to Raj standing nearby.",His hand continues moving in a circular motion.,"['His hand continues moving.', 'His hand moves in a circular motion.']","[0.3481102705001831, 0.33528735637664797]",0.34169881343841557
10527,2105,380.757,tt1127906,378.589,"Raj stands, gazing at Leonard who sits quietly.",His hand continues moving in a circular motion.,"['His hand continues moving.', 'His hand moves in a circular motion.']","[0.3471325159072876, 0.3118739128112793]",0.3295032143592834
10528,2105,380.757,tt1127906,378.589,"Leonard sits, focused on Raj standing before him.",His hand continues moving in a circular motion.,"['His hand continues moving.', 'His hand moves in a circular motion.']","[0.3380685091018677, 0.33201489448547367]",0.33504170179367065
10529,2105,380.757,tt1127906,378.589,"Raj stands, talking to Leonard who sits and listens.",His hand continues moving in a circular motion.,"['His hand continues moving.', 'His hand moves in a circular motion.']","[0.37699737548828127, 0.34215466976165776]",0.3595760226249695
10530,2106,389.447,tt1127906,387.509,Raj talks to Missy while Leonard looks on.,"Later, Missy sits between Raj and Howard.",['She sits between him and him.'],[0.3613266706466675],0.3613266706466675
10531,2106,389.447,tt1127906,387.509,Howard and Leonard gaze at Raj as he speaks.,"Later, Missy sits between Raj and Howard.",['She sits between him and him.'],[0.3617764472961426],0.3617764472961426
10532,2106,389.447,tt1127906,387.509,"Raj converses with Missy, watched by Howard.","Later, Missy sits between Raj and Howard.",['She sits between him and him.'],[0.35834746360778813],0.35834746360778813
10533,2106,389.447,tt1127906,387.509,Leonard and Howard observe Raj's conversation with Missy.,"Later, Missy sits between Raj and Howard.",['She sits between him and him.'],[0.33749022483825686],0.33749022483825686
10534,2106,389.447,tt1127906,387.509,"Missy listens as Raj talks, with Howard and Leonard nearby.","Later, Missy sits between Raj and Howard.",['She sits between him and him.'],[0.41602230072021484],0.41602230072021484
10535,2107,462.65,tt1127906,461.038,Leonard gives Missy a bowl.,Leonard sets the food on the coffee table.,['He sets the food on the coffee table.'],[0.3407581090927124],0.3407581090927124
10536,2107,462.65,tt1127906,461.038,"Missy looks at Leonard, then Raj.",Leonard sets the food on the coffee table.,['He sets the food on the coffee table.'],[0.24056377410888674],0.24056377410888674
10537,2107,462.65,tt1127906,461.038,Raj talks to Missy and Leonard.,Leonard sets the food on the coffee table.,['He sets the food on the coffee table.'],[0.23489885330200197],0.23489885330200197
10538,2107,462.65,tt1127906,461.038,Leonard walks away with a bowl.,Leonard sets the food on the coffee table.,['He sets the food on the coffee table.'],[0.34243330955505374],0.34243330955505374
10539,2107,462.65,tt1127906,461.038,Missy looks at Leonard and Raj.,Leonard sets the food on the coffee table.,['He sets the food on the coffee table.'],[0.23149724006652833],0.23149724006652833
10540,2108,469.713,tt1127906,468.6,Raj looks at Missy.,Raj leans toward Missy.,['He leans toward her.'],[0.3533636569976807],0.3533636569976807
10541,2108,469.713,tt1127906,468.6,Howard watches Raj and Missy.,Raj leans toward Missy.,['He leans toward her.'],[0.30863776206970217],0.30863776206970217
10542,2108,469.713,tt1127906,468.6,Raj and Missy talk nearby.,Raj leans toward Missy.,['He leans toward her.'],[0.361461877822876],0.361461877822876
10543,2108,469.713,tt1127906,468.6,Howard looks at a bottle of water.,Raj leans toward Missy.,['He leans toward her.'],[0.31330332756042484],0.31330332756042484
10544,2108,469.713,tt1127906,468.6,Raj and Howard glance at Missy.,Raj leans toward Missy.,['He leans toward her.'],[0.3259432315826416],0.3259432315826416
10545,2109,482.418,tt1127906,481.113,Penny holds a water bottle.,Penny steps into the living room.,['She steps into the living room.'],[0.3172710657119751],0.3172710657119751
10546,2109,482.418,tt1127906,481.113,Leonard looks at the laptop.,Penny steps into the living room.,['She steps into the living room.'],[0.2834981441497803],0.2834981441497803
10547,2109,482.418,tt1127906,481.113,Sheldon talks to the group.,Penny steps into the living room.,['She steps into the living room.'],[0.25371360778808594],0.25371360778808594
10548,2109,482.418,tt1127906,481.113,Missy stands in front of the group.,Penny steps into the living room.,['She steps into the living room.'],[0.3361534595489502],0.3361534595489502
10549,2109,482.418,tt1127906,481.113,Sheldon looks at the laptop.,Penny steps into the living room.,['She steps into the living room.'],[0.2936535358428955],0.2936535358428955
10550,2110,486.852,tt1127906,486.103,Missy holds water.,Missy stands.,['She stands.'],[0.35769793987274173],0.35769793987274173
10551,2110,486.852,tt1127906,486.103,Howard stands up.,Missy stands.,['She stands.'],[0.4836766719818115],0.4836766719818115
10552,2110,486.852,tt1127906,486.103,Raj sits on couch.,Missy stands.,['She stands.'],[0.2537256240844727],0.2537256240844727
10553,2110,486.852,tt1127906,486.103,Sheldon sits on couch.,Missy stands.,['She stands.'],[0.2771944999694824],0.2771944999694824
10554,2110,486.852,tt1127906,486.103,Everyone sits.,Missy stands.,['She stands.'],[0.3254414558410645],0.3254414558410645
10555,2111,496.621,tt1127906,495.719,"Penny enters, Sheldon checks watch.",Penny and Missy leave.,['They leave.'],[0.34375140666961673],0.34375140666961673
10556,2111,496.621,tt1127906,495.719,Sheldon glances at watch.,Penny and Missy leave.,['They leave.'],[0.2612595558166504],0.2612595558166504
10557,2111,496.621,tt1127906,495.719,Penny looks at Sheldon's watch.,Penny and Missy leave.,['They leave.'],[0.25598673820495604],0.25598673820495604
10558,2111,496.621,tt1127906,495.719,Sheldon checks his watch.,Penny and Missy leave.,['They leave.'],[0.24773144721984863],0.24773144721984863
10559,2111,496.621,tt1127906,495.719,Penny and Sheldon check watches.,Penny and Missy leave.,['They leave.'],[0.28889989852905273],0.28889989852905273
10560,2112,533.009,tt1127906,531.359,Sheldon sits down at the desk.,Leonard and Sheldon step down the hallway.,['They step down the hallway.'],[0.3407301902770996],0.3407301902770996
10561,2112,533.009,tt1127906,531.359,Leonard and Sheldon enter the room.,Leonard and Sheldon step down the hallway.,['They step down the hallway.'],[0.43977017402648927],0.43977017402648927
10562,2112,533.009,tt1127906,531.359,Howard and Raj stand in front of Sheldon and Leonard.,Leonard and Sheldon step down the hallway.,['They step down the hallway.'],[0.36186671257019043],0.36186671257019043
10563,2112,533.009,tt1127906,531.359,Sheldon and Leonard walk into the room together.,Leonard and Sheldon step down the hallway.,['They step down the hallway.'],[0.45830821990966797],0.45830821990966797
10564,2112,533.009,tt1127906,531.359,"Howard and Raj enter the room, standing before Sheldon and Leonard.",Leonard and Sheldon step down the hallway.,['They step down the hallway.'],[0.4483360290527344],0.4483360290527344
10565,2113,540.536,tt1127906,539.576,Raj gestures with hands.,Raj's hand flutters.,['His hand flutters.'],[0.4713807582855225],0.4713807582855225
10566,2113,540.536,tt1127906,539.576,Howard listens attentively.,Raj's hand flutters.,['His hand flutters.'],[0.2992270946502686],0.2992270946502686
10567,2113,540.536,tt1127906,539.576,Raj looks at Howard.,Raj's hand flutters.,['His hand flutters.'],[0.2845268249511719],0.2845268249511719
10568,2113,540.536,tt1127906,539.576,Raj speaks animatedly.,Raj's hand flutters.,['His hand flutters.'],[0.3448025226593018],0.3448025226593018
10569,2113,540.536,tt1127906,539.576,Howard stands still.,Raj's hand flutters.,['His hand flutters.'],[0.3062497615814209],0.3062497615814209
10570,2114,546.4,tt1127906,544.5,Raj gestures with his hands while speaking to Howard.,Sheldon and Leonard step into Sheldon's bedroom.,['They step into his bedroom.'],[0.3293808698654175],0.3293808698654175
10571,2114,546.4,tt1127906,544.5,Howard listens intently to Raj's words.,Sheldon and Leonard step into Sheldon's bedroom.,['They step into his bedroom.'],[0.35408926010131836],0.35408926010131836
10572,2114,546.4,tt1127906,544.5,Raj looks at Howard as he speaks.,Sheldon and Leonard step into Sheldon's bedroom.,['They step into his bedroom.'],[0.3924320697784424],0.3924320697784424
10573,2114,546.4,tt1127906,544.5,Raj's hands move as he talks to Howard.,Sheldon and Leonard step into Sheldon's bedroom.,['They step into his bedroom.'],[0.3504157781600952],0.3504157781600952
10574,2114,546.4,tt1127906,544.5,"Raj speaks animatedly to Howard, gesturing.",Sheldon and Leonard step into Sheldon's bedroom.,['They step into his bedroom.'],[0.37437210083007816],0.37437210083007816
10575,2115,653.886,tt1127906,653.064,Sheldon walks out.,Sheldon hurries out.,['He hurries out.'],[0.44332609176635746],0.44332609176635746
10576,2115,653.886,tt1127906,653.064,Leonard looks around.,Sheldon hurries out.,['He hurries out.'],[0.3263974189758301],0.3263974189758301
10577,2115,653.886,tt1127906,653.064,Sheldon exits the room.,Sheldon hurries out.,['He hurries out.'],[0.41381626129150395],0.41381626129150395
10578,2115,653.886,tt1127906,653.064,Leonard glances up.,Sheldon hurries out.,['He hurries out.'],[0.33154020309448246],0.33154020309448246
10579,2115,653.886,tt1127906,653.064,Sheldon leaves the room.,Sheldon hurries out.,['He hurries out.'],[0.38593282699584963],0.38593282699584963
10580,2116,659.463,tt1127906,658.66,Leonard enters the room.,Leonard follows him.,['He follows him.'],[0.3409758567810059],0.3409758567810059
10581,2116,659.463,tt1127906,658.66,Leonard looks at the men.,Leonard follows him.,['He follows him.'],[0.3637941360473633],0.3637941360473633
10582,2116,659.463,tt1127906,658.66,Leonard enters the room slowly.,Leonard follows him.,['He follows him.'],[0.3699677467346192],0.3699677467346192
10583,2116,659.463,tt1127906,658.66,Leonard opens the door.,Leonard follows him.,['He follows him.'],[0.3307857990264893],0.3307857990264893
10584,2116,659.463,tt1127906,658.66,Leonard enters the room cautiously.,Leonard follows him.,['He follows him.'],[0.36201004981994633],0.36201004981994633
10585,2117,662.254,tt1127906,660.419,Raj holds Howard's head in his hands.,"On the floor, Raj holds Howard in a headlock.","['He holds him in a headlock.', 'He is on the floor.']","[0.6342854738235474, 0.357899808883667]",0.4960926413536072
10586,2117,662.254,tt1127906,660.419,Howard lies on the floor as Raj holds his head.,"On the floor, Raj holds Howard in a headlock.","['He holds him in a headlock.', 'He is on the floor.']","[0.6565882563591003, 0.524875259399414]",0.5907317578792572
10587,2117,662.254,tt1127906,660.419,Raj cradles Howard's head in his hands.,"On the floor, Raj holds Howard in a headlock.","['He holds him in a headlock.', 'He is on the floor.']","[0.45600290298461915, 0.3646121978759766]",0.4103075504302979
10588,2117,662.254,tt1127906,660.419,"Raj holds Howard's head, supporting him.","On the floor, Raj holds Howard in a headlock.","['He holds him in a headlock.', 'He is on the floor.']","[0.6163314700126648, 0.38269734382629395]",0.49951440691947935
10589,2117,662.254,tt1127906,660.419,"Raj grasps Howard's head, holding it still.","On the floor, Raj holds Howard in a headlock.","['He holds him in a headlock.', 'He is on the floor.']","[0.6206666707992554, 0.33388254642486576]",0.4772746086120606
10590,2118,676.343,tt1127906,675.329,Sheldon looks at the men.,Raj and Howard stand.,['They stand.'],[0.3505462169647217],0.3505462169647217
10591,2118,676.343,tt1127906,675.329,Leonard and Howard lie on the floor.,Raj and Howard stand.,['They stand.'],[0.3364575386047364],0.3364575386047364
10592,2118,676.343,tt1127906,675.329,The man in black walks towards them.,Raj and Howard stand.,['They stand.'],[0.43778033256530763],0.43778033256530763
10593,2118,676.343,tt1127906,675.329,Sheldon and Leonard are on the floor.,Raj and Howard stand.,['They stand.'],[0.3329248905181885],0.3329248905181885
10594,2118,676.343,tt1127906,675.329,He approaches the two men.,Raj and Howard stand.,['They stand.'],[0.38819897174835205],0.38819897174835205
10595,2119,695.217,tt1127906,693.612,Sheldon walks away from Leonard.,Sheldon strides to the refrigerator.,['He strides to the refrigerator.'],[0.3638034820556641],0.3638034820556641
10596,2119,695.217,tt1127906,693.612,Leonard turns around and walks away.,Sheldon strides to the refrigerator.,['He strides to the refrigerator.'],[0.4593489170074463],0.4593489170074463
10597,2119,695.217,tt1127906,693.612,Howard and Raj speak to each other.,Sheldon strides to the refrigerator.,['He strides to the refrigerator.'],[0.29329876899719237],0.29329876899719237
10598,2119,695.217,tt1127906,693.612,Leonard walks away from Sheldon.,Sheldon strides to the refrigerator.,['He strides to the refrigerator.'],[0.363529109954834],0.363529109954834
10599,2119,695.217,tt1127906,693.612,Howard and Raj converse nearby.,Sheldon strides to the refrigerator.,['He strides to the refrigerator.'],[0.30649566650390625],0.30649566650390625
10600,2120,699.651,tt1127906,697.109,"Raj points at himself, while Leonard and Howard look on.",Raj smiles as Howard holds his hand to his own neck.,['He smiles as he holds his hand to his own neck.'],[0.441638994216919],0.441638994216919
10601,2120,699.651,tt1127906,697.109,Leonard and Howard watch as Raj points at himself.,Raj smiles as Howard holds his hand to his own neck.,['He smiles as he holds his hand to his own neck.'],[0.4600526809692383],0.4600526809692383
10602,2120,699.651,tt1127906,697.109,"Raj gestures towards himself, with Howard and Leonard nearby.",Raj smiles as Howard holds his hand to his own neck.,['He smiles as he holds his hand to his own neck.'],[0.46769056320190433],0.46769056320190433
10603,2120,699.651,tt1127906,697.109,Howard and Leonard observe Raj as he points at himself.,Raj smiles as Howard holds his hand to his own neck.,['He smiles as he holds his hand to his own neck.'],[0.5354352474212647],0.5354352474212647
10604,2120,699.651,tt1127906,697.109,Leonard and Howard see Raj point to himself.,Raj smiles as Howard holds his hand to his own neck.,['He smiles as he holds his hand to his own neck.'],[0.3694819450378418],0.3694819450378418
10605,2121,706.246,tt1127906,705.023,Raj makes hand gestures.,Raj's right hand twirls.,['His right hand twirls.'],[0.41134529113769536],0.41134529113769536
10606,2121,706.246,tt1127906,705.023,Raj looks at the camera.,Raj's right hand twirls.,['His right hand twirls.'],[0.2526397228240967],0.2526397228240967
10607,2121,706.246,tt1127906,705.023,Raj makes hand movements.,Raj's right hand twirls.,['His right hand twirls.'],[0.4371356010437012],0.4371356010437012
10608,2121,706.246,tt1127906,705.023,Raj talks with hand gestures.,Raj's right hand twirls.,['His right hand twirls.'],[0.4008653640747071],0.4008653640747071
10609,2121,706.246,tt1127906,705.023,Raj gestures animatedly.,Raj's right hand twirls.,['His right hand twirls.'],[0.37620894908905034],0.37620894908905034
